s1_path,label_path,split
data\processed\STURM\S1\EMSR342_06NORTHNORMANTON_22_05_2_1.tif,data\processed\STURM\Floodmaps\EMSR342_06NORTHNORMANTON_22_05_2_1.tif,train
data\processed\STURM\S1\EMSR424_AOI01_25_17_1_2.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_25_17_1_2.tif,train
data\processed\STURM\S1\EMSR429_AOI07_27_19_2_2.tif,data\processed\STURM\Floodmaps\EMSR429_AOI07_27_19_2_2.tif,train
data\processed\STURM\S1\EMSR424_AOI01_05_17_2_2.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_05_17_2_2.tif,train
data\processed\STURM\S1\EMSR352_AOI01_103_021_2_1.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_103_021_2_1.tif,train
data\processed\STURM\S1\EMSR275_01LIJEVIDOBROVCAK_11_12_2_2.tif,data\processed\STURM\Floodmaps\EMSR275_01LIJEVIDOBROVCAK_11_12_2_2.tif,train
data\processed\STURM\S1\EMSR637_AOI14_13_02_2_2.tif,data\processed\STURM\Floodmaps\EMSR637_AOI14_13_02_2_2.tif,train
data\processed\STURM\S1\EMSR333_04RIBERA_3_2_2_2.tif,data\processed\STURM\Floodmaps\EMSR333_04RIBERA_3_2_2_2.tif,train
data\processed\STURM\S1\EMSR501_AOI01_09_04_2_2.tif,data\processed\STURM\Floodmaps\EMSR501_AOI01_09_04_2_2.tif,train
data\processed\Sen1Floods11\S1\Ghana_5079_3_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_5079_3_3_LabelHand.tif,train
data\processed\STURM\S1\EMSR429_AOI04_12_09_1_1.tif,data\processed\STURM\Floodmaps\EMSR429_AOI04_12_09_1_1.tif,train
data\processed\STURM\S1\EMSR470_AOI01_23_18_2_1.tif,data\processed\STURM\Floodmaps\EMSR470_AOI01_23_18_2_1.tif,train
data\processed\STURM\S1\EMSR265_07DAMMARIELESLYS_5_4_1_1.tif,data\processed\STURM\Floodmaps\EMSR265_07DAMMARIELESLYS_5_4_1_1.tif,train
data\processed\STURM\S1\EMSR424_AOI01_19_23_2_2.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_19_23_2_2.tif,train
data\processed\STURM\S1\EMSR429_AOI06_25_19_1_1.tif,data\processed\STURM\Floodmaps\EMSR429_AOI06_25_19_1_1.tif,train
data\processed\STURM\S1\EMSR424_AOI01_18_29_1_1.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_18_29_1_1.tif,train
data\processed\STURM\S1\EMSR629_AOI02_09_08_1_2.tif,data\processed\STURM\Floodmaps\EMSR629_AOI02_09_08_1_2.tif,train
data\processed\STURM\S1\EMSR438_AOI06_2_2_2_1.tif,data\processed\STURM\Floodmaps\EMSR438_AOI06_2_2_2_1.tif,train
data\processed\STURM\S1\EMSR429_AOI07_08_14_2_2.tif,data\processed\STURM\Floodmaps\EMSR429_AOI07_08_14_2_2.tif,train
data\processed\STURM\S1\EMSR292_01CHRISOUPOLI_06_10_1_2.tif,data\processed\STURM\Floodmaps\EMSR292_01CHRISOUPOLI_06_10_1_2.tif,train
data\processed\STURM\S1\EMSR424_AOI01_27_24_2_1.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_27_24_2_1.tif,train
data\processed\STURM\S1\EMSR352_AOI01_102_030_2_1.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_102_030_2_1.tif,train
data\processed\STURM\S1\EMSR629_AOI02_06_11_2_2.tif,data\processed\STURM\Floodmaps\EMSR629_AOI02_06_11_2_2.tif,train
data\processed\Sen1Floods11\S1\Paraguay_179624_1_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Paraguay_179624_1_0_LabelHand.tif,train
data\processed\Sen1Floods11\S1\Ghana_154838_0_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_154838_0_2_LabelHand.tif,train
data\processed\STURM\S1\EMSR342_06NORTHNORMANTON_11_02_2_1.tif,data\processed\STURM\Floodmaps\EMSR342_06NORTHNORMANTON_11_02_2_1.tif,train
data\processed\Sen1Floods11\S1\India_772630_1_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\India_772630_1_0_LabelHand.tif,train
data\processed\STURM\S1\EMSR502_AOI05_06_22_1_1.tif,data\processed\STURM\Floodmaps\EMSR502_AOI05_06_22_1_1.tif,train
data\processed\STURM\S1\EMSR292_01CHRISOUPOLI_10_05_1_1.tif,data\processed\STURM\Floodmaps\EMSR292_01CHRISOUPOLI_10_05_1_1.tif,train
data\processed\STURM\S1\EMSR261_01HANNOVER_07_07_2_2.tif,data\processed\STURM\Floodmaps\EMSR261_01HANNOVER_07_07_2_2.tif,train
data\processed\STURM\S1\EMSR265_24HONFLEUR_08_11_1_2.tif,data\processed\STURM\Floodmaps\EMSR265_24HONFLEUR_08_11_1_2.tif,train
data\processed\STURM\S1\EMSR407_AOI02_13_12_2_2.tif,data\processed\STURM\Floodmaps\EMSR407_AOI02_13_12_2_2.tif,train
data\processed\Sen1Floods11\S1\Ghana_597288_0_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_597288_0_3_LabelHand.tif,train
data\processed\STURM\S1\EMSR629_AOI01_01_11_2_1.tif,data\processed\STURM\Floodmaps\EMSR629_AOI01_01_11_2_1.tif,train
data\processed\STURM\S1\EMSR438_AOI01_04_04_2_1.tif,data\processed\STURM\Floodmaps\EMSR438_AOI01_04_04_2_1.tif,train
data\processed\STURM\S1\EMSR429_AOI07_27_30_1_2.tif,data\processed\STURM\Floodmaps\EMSR429_AOI07_27_30_1_2.tif,train
data\processed\STURM\S1\EMSR517_AOI05_20_26_2_1.tif,data\processed\STURM\Floodmaps\EMSR517_AOI05_20_26_2_1.tif,train
data\processed\Sen1Floods11\S1\USA_170264_0_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_170264_0_2_LabelHand.tif,train
data\processed\Sen1Floods11\S1\Paraguay_54421_2_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Paraguay_54421_2_0_LabelHand.tif,train
data\processed\STURM\S1\EMSR502_AOI03_02_07_1_1.tif,data\processed\STURM\Floodmaps\EMSR502_AOI03_02_07_1_1.tif,train
data\processed\STURM\S1\EMSR637_AOI14_06_08_2_1.tif,data\processed\STURM\Floodmaps\EMSR637_AOI14_06_08_2_1.tif,train
data\processed\STURM\S1\EMSR471_AOI05_23_09_2_1.tif,data\processed\STURM\Floodmaps\EMSR471_AOI05_23_09_2_1.tif,train
data\processed\Sen1Floods11\S1\Sri-Lanka_236628_1_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Sri-Lanka_236628_1_3_LabelHand.tif,train
data\processed\STURM\S1\EMSR419_AOI04_07_09_2_2.tif,data\processed\STURM\Floodmaps\EMSR419_AOI04_07_09_2_2.tif,train
data\processed\STURM\S1\EMSR293_03OZUN_07_06_1_1.tif,data\processed\STURM\Floodmaps\EMSR293_03OZUN_07_06_1_1.tif,train
data\processed\STURM\S1\EMSR498_AOI01_06_03_1_2.tif,data\processed\STURM\Floodmaps\EMSR498_AOI01_06_03_1_2.tif,train
data\processed\Sen1Floods11\S1\USA_806273_3_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_806273_3_3_LabelHand.tif,train
data\processed\STURM\S1\EMSR517_AOI06_05_07_2_2.tif,data\processed\STURM\Floodmaps\EMSR517_AOI06_05_07_2_2.tif,train
data\processed\STURM\S1\EMSR438_AOI01_13_35_1_2.tif,data\processed\STURM\Floodmaps\EMSR438_AOI01_13_35_1_2.tif,train
data\processed\STURM\S1\EMSR265_24HONFLEUR_08_03_1_2.tif,data\processed\STURM\Floodmaps\EMSR265_24HONFLEUR_08_03_1_2.tif,train
data\processed\STURM\S1\EMSR438_AOI01_15_41_1_1.tif,data\processed\STURM\Floodmaps\EMSR438_AOI01_15_41_1_1.tif,train
data\processed\STURM\S1\EMSR424_AOI01_16_22_2_1.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_16_22_2_1.tif,train
data\processed\STURM\S1\EMSR261_01HANNOVER_18_06_1_2.tif,data\processed\STURM\Floodmaps\EMSR261_01HANNOVER_18_06_1_2.tif,train
data\processed\STURM\S1\EMSR502_AOI05_06_25_1_1.tif,data\processed\STURM\Floodmaps\EMSR502_AOI05_06_25_1_1.tif,train
data\processed\STURM\S1\EMSR438_AOI01_20_31_1_2.tif,data\processed\STURM\Floodmaps\EMSR438_AOI01_20_31_1_2.tif,train
data\processed\Sen1Floods11\S1\Ghana_359826_2_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_359826_2_0_LabelHand.tif,train
data\processed\STURM\S1\EMSR429_AOI07_07_17_1_2.tif,data\processed\STURM\Floodmaps\EMSR429_AOI07_07_17_1_2.tif,train
data\processed\Sen1Floods11\S1\USA_806273_3_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_806273_3_0_LabelHand.tif,train
data\processed\Sen1Floods11\S1\Ghana_277_1_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_277_1_2_LabelHand.tif,train
data\processed\STURM\S1\EMSR470_AOI01_40_08_2_1.tif,data\processed\STURM\Floodmaps\EMSR470_AOI01_40_08_2_1.tif,train
data\processed\Sen1Floods11\S1\Paraguay_868895_0_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Paraguay_868895_0_2_LabelHand.tif,train
data\processed\STURM\S1\EMSR501_AOI01_05_11_1_2.tif,data\processed\STURM\Floodmaps\EMSR501_AOI01_05_11_1_2.tif,train
data\processed\STURM\S1\EMSR324_01CARCASSONNE_5_4_1_2.tif,data\processed\STURM\Floodmaps\EMSR324_01CARCASSONNE_5_4_1_2.tif,train
data\processed\STURM\S1\EMSR502_AOI02_2_4_1_2.tif,data\processed\STURM\Floodmaps\EMSR502_AOI02_2_4_1_2.tif,train
data\processed\STURM\S1\EMSR342_07SOUTHNORMANTON_09_21_2_2.tif,data\processed\STURM\Floodmaps\EMSR342_07SOUTHNORMANTON_09_21_2_2.tif,train
data\processed\STURM\S1\EMSR518_AOI02_13_02_2_2.tif,data\processed\STURM\Floodmaps\EMSR518_AOI02_13_02_2_2.tif,train
data\processed\STURM\S1\EMSR438_AOI01_19_32_2_1.tif,data\processed\STURM\Floodmaps\EMSR438_AOI01_19_32_2_1.tif,train
data\processed\STURM\S1\EMSR352_AOI01_097_013_2_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_097_013_2_2.tif,train
data\processed\STURM\S1\EMSR419_AOI04_04_09_1_2.tif,data\processed\STURM\Floodmaps\EMSR419_AOI04_04_09_1_2.tif,train
data\processed\STURM\S1\EMSR629_AOI02_09_01_2_1.tif,data\processed\STURM\Floodmaps\EMSR629_AOI02_09_01_2_1.tif,train
data\processed\STURM\S1\EMSR429_AOI07_27_27_2_2.tif,data\processed\STURM\Floodmaps\EMSR429_AOI07_27_27_2_2.tif,train
data\processed\Sen1Floods11\S1\Ghana_264787_0_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_264787_0_3_LabelHand.tif,train
data\processed\STURM\S1\EMSR629_AOI01_01_03_2_2.tif,data\processed\STURM\Floodmaps\EMSR629_AOI01_01_03_2_2.tif,train
data\processed\STURM\S1\EMSR352_AOI01_091_016_2_1.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_091_016_2_1.tif,train
data\processed\Sen1Floods11\S1\Ghana_141910_3_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_141910_3_3_LabelHand.tif,train
data\processed\STURM\S1\EMSR479_AOI01_19_12_2_2.tif,data\processed\STURM\Floodmaps\EMSR479_AOI01_19_12_2_2.tif,train
data\processed\STURM\S1\EMSR637_AOI14_12_05_1_1.tif,data\processed\STURM\Floodmaps\EMSR637_AOI14_12_05_1_1.tif,train
data\processed\STURM\S1\EMSR352_AOI01_109_034_2_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_109_034_2_2.tif,train
data\processed\STURM\S1\EMSR438_AOI01_08_17_2_1.tif,data\processed\STURM\Floodmaps\EMSR438_AOI01_08_17_2_1.tif,train
data\processed\STURM\S1\EMSR275_01LIJEVIDOBROVCAK_03_06_1_2.tif,data\processed\STURM\Floodmaps\EMSR275_01LIJEVIDOBROVCAK_03_06_1_2.tif,train
data\processed\STURM\S1\EMSR629_AOI01_07_02_2_2.tif,data\processed\STURM\Floodmaps\EMSR629_AOI01_07_02_2_2.tif,train
data\processed\Sen1Floods11\S1\USA_66511_0_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_66511_0_0_LabelHand.tif,train
data\processed\STURM\S1\EMSR261_01HANNOVER_20_15_2_2.tif,data\processed\STURM\Floodmaps\EMSR261_01HANNOVER_20_15_2_2.tif,train
data\processed\Sen1Floods11\S1\USA_741073_1_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_741073_1_1_LabelHand.tif,train
data\processed\STURM\S1\EMSR342_06NORTHNORMANTON_17_04_2_1.tif,data\processed\STURM\Floodmaps\EMSR342_06NORTHNORMANTON_17_04_2_1.tif,train
data\processed\STURM\S1\EMSR637_AOI14_10_07_2_1.tif,data\processed\STURM\Floodmaps\EMSR637_AOI14_10_07_2_1.tif,train
data\processed\STURM\S1\EMSR550_AOI01_6_3_1_2.tif,data\processed\STURM\Floodmaps\EMSR550_AOI01_6_3_1_2.tif,train
data\processed\STURM\S1\EMSR429_AOI09_1_1_2_2.tif,data\processed\STURM\Floodmaps\EMSR429_AOI09_1_1_2_2.tif,train
data\processed\STURM\S1\EMSR332_02PADOVA_08_07_2_2.tif,data\processed\STURM\Floodmaps\EMSR332_02PADOVA_08_07_2_2.tif,train
data\processed\STURM\S1\EMSR292_01CHRISOUPOLI_12_09_1_1.tif,data\processed\STURM\Floodmaps\EMSR292_01CHRISOUPOLI_12_09_1_1.tif,train
data\processed\STURM\S1\EMSR502_AOI05_04_18_1_1.tif,data\processed\STURM\Floodmaps\EMSR502_AOI05_04_18_1_1.tif,train
data\processed\Sen1Floods11\S1\Pakistan_1036366_2_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Pakistan_1036366_2_1_LabelHand.tif,train
data\processed\Sen1Floods11\S1\India_631692_2_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\India_631692_2_3_LabelHand.tif,train
data\processed\STURM\S1\EMSR502_AOI05_02_06_2_1.tif,data\processed\STURM\Floodmaps\EMSR502_AOI05_02_06_2_1.tif,train
data\processed\Sen1Floods11\S1\USA_638521_0_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_638521_0_2_LabelHand.tif,train
data\processed\Sen1Floods11\S1\USA_519181_2_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_519181_2_3_LabelHand.tif,train
data\processed\STURM\S1\EMSR419_AOI04_07_04_1_2.tif,data\processed\STURM\Floodmaps\EMSR419_AOI04_07_04_1_2.tif,train
data\processed\Sen1Floods11\S1\Paraguay_44682_1_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Paraguay_44682_1_1_LabelHand.tif,train
data\processed\STURM\S1\EMSR502_AOI05_09_24_2_1.tif,data\processed\STURM\Floodmaps\EMSR502_AOI05_09_24_2_1.tif,train
data\processed\STURM\S1\EMSR424_AOI03_14_17_2_1.tif,data\processed\STURM\Floodmaps\EMSR424_AOI03_14_17_2_1.tif,train
data\processed\Sen1Floods11\S1\Nigeria_952958_1_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Nigeria_952958_1_3_LabelHand.tif,train
data\processed\STURM\S1\EMSR265_26VERNON_15_03_1_1.tif,data\processed\STURM\Floodmaps\EMSR265_26VERNON_15_03_1_1.tif,train
data\processed\STURM\S1\EMSR342_07SOUTHNORMANTON_06_20_2_2.tif,data\processed\STURM\Floodmaps\EMSR342_07SOUTHNORMANTON_06_20_2_2.tif,train
data\processed\STURM\S1\EMSR265_26VERNON_11_11_2_1.tif,data\processed\STURM\Floodmaps\EMSR265_26VERNON_11_11_2_1.tif,train
data\processed\STURM\S1\EMSR629_AOI02_06_12_2_2.tif,data\processed\STURM\Floodmaps\EMSR629_AOI02_06_12_2_2.tif,train
data\processed\STURM\S1\EMSR429_AOI07_20_08_1_2.tif,data\processed\STURM\Floodmaps\EMSR429_AOI07_20_08_1_2.tif,train
data\processed\STURM\S1\EMSR352_AOI01_101_025_2_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_101_025_2_2.tif,train
data\processed\STURM\S1\EMSR352_AOI01_106_020_1_1.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_106_020_1_1.tif,train
data\processed\STURM\S1\EMSR517_AOI03_08_02_2_1.tif,data\processed\STURM\Floodmaps\EMSR517_AOI03_08_02_2_1.tif,train
data\processed\Sen1Floods11\S1\Paraguay_246154_1_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Paraguay_246154_1_2_LabelHand.tif,train
data\processed\STURM\S1\EMSR429_AOI03_01_03_2_2.tif,data\processed\STURM\Floodmaps\EMSR429_AOI03_01_03_2_2.tif,train
data\processed\Sen1Floods11\S1\India_631692_1_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\India_631692_1_1_LabelHand.tif,train
data\processed\STURM\S1\EMSR567_AOI13_12_05_1_2.tif,data\processed\STURM\Floodmaps\EMSR567_AOI13_12_05_1_2.tif,train
data\processed\STURM\S1\EMSR470_AOI01_48_08_2_2.tif,data\processed\STURM\Floodmaps\EMSR470_AOI01_48_08_2_2.tif,train
data\processed\STURM\S1\EMSR292_01CHRISOUPOLI_10_11_1_1.tif,data\processed\STURM\Floodmaps\EMSR292_01CHRISOUPOLI_10_11_1_1.tif,train
data\processed\STURM\S1\EMSR352_AOI01_107_022_1_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_107_022_1_2.tif,train
data\processed\STURM\S1\EMSR438_AOI01_05_11_1_2.tif,data\processed\STURM\Floodmaps\EMSR438_AOI01_05_11_1_2.tif,train
data\processed\STURM\S1\EMSR637_AOI14_07_03_2_1.tif,data\processed\STURM\Floodmaps\EMSR637_AOI14_07_03_2_1.tif,train
data\processed\STURM\S1\EMSR479_AOI01_04_13_2_1.tif,data\processed\STURM\Floodmaps\EMSR479_AOI01_04_13_2_1.tif,train
data\processed\STURM\S1\EMSR567_AOI10_06_02_1_2.tif,data\processed\STURM\Floodmaps\EMSR567_AOI10_06_02_1_2.tif,train
data\processed\STURM\S1\EMSR629_AOI01_06_03_2_2.tif,data\processed\STURM\Floodmaps\EMSR629_AOI01_06_03_2_2.tif,train
data\processed\STURM\S1\EMSR470_AOI01_17_21_1_2.tif,data\processed\STURM\Floodmaps\EMSR470_AOI01_17_21_1_2.tif,train
data\processed\STURM\S1\EMSR424_AOI01_12_17_2_1.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_12_17_2_1.tif,train
data\processed\Sen1Floods11\S1\Nigeria_707067_0_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Nigeria_707067_0_2_LabelHand.tif,train
data\processed\STURM\S1\EMSR352_AOI01_113_008_2_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_113_008_2_2.tif,train
data\processed\STURM\S1\EMSR421_AOI01_5_6_2_2.tif,data\processed\STURM\Floodmaps\EMSR421_AOI01_5_6_2_2.tif,train
data\processed\STURM\S1\EMSR292_01CHRISOUPOLI_06_09_1_2.tif,data\processed\STURM\Floodmaps\EMSR292_01CHRISOUPOLI_06_09_1_2.tif,train
data\processed\Sen1Floods11\S1\Pakistan_132143_3_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Pakistan_132143_3_3_LabelHand.tif,train
data\processed\STURM\S1\EMSR429_AOI04_06_08_1_2.tif,data\processed\STURM\Floodmaps\EMSR429_AOI04_06_08_1_2.tif,train
data\processed\STURM\S1\EMSR429_AOI04_10_09_1_2.tif,data\processed\STURM\Floodmaps\EMSR429_AOI04_10_09_1_2.tif,train
data\processed\STURM\S1\EMSR507_AOI03_08_05_1_2.tif,data\processed\STURM\Floodmaps\EMSR507_AOI03_08_05_1_2.tif,train
data\processed\Sen1Floods11\S1\Sri-Lanka_612594_2_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Sri-Lanka_612594_2_1_LabelHand.tif,train
data\processed\STURM\S1\EMSR550_AOI01_2_4_1_2.tif,data\processed\STURM\Floodmaps\EMSR550_AOI01_2_4_1_2.tif,train
data\processed\STURM\S1\EMSR419_AOI04_07_10_2_1.tif,data\processed\STURM\Floodmaps\EMSR419_AOI04_07_10_2_1.tif,train
data\processed\STURM\S1\EMSR342_06NORTHNORMANTON_17_08_1_1.tif,data\processed\STURM\Floodmaps\EMSR342_06NORTHNORMANTON_17_08_1_1.tif,train
data\processed\STURM\S1\EMSR554_AOI02_09_08_2_1.tif,data\processed\STURM\Floodmaps\EMSR554_AOI02_09_08_2_1.tif,train
data\processed\Sen1Floods11\S1\India_533192_3_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\India_533192_3_1_LabelHand.tif,train
data\processed\STURM\S1\EMSR479_AOI01_10_15_2_2.tif,data\processed\STURM\Floodmaps\EMSR479_AOI01_10_15_2_2.tif,train
data\processed\STURM\S1\EMSR479_AOI01_10_19_1_2.tif,data\processed\STURM\Floodmaps\EMSR479_AOI01_10_19_1_2.tif,train
data\processed\STURM\S1\EMSR352_AOI01_110_010_2_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_110_010_2_2.tif,train
data\processed\Sen1Floods11\S1\USA_67102_2_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_67102_2_2_LabelHand.tif,train
data\processed\STURM\S1\EMSR342_07SOUTHNORMANTON_14_03_2_2.tif,data\processed\STURM\Floodmaps\EMSR342_07SOUTHNORMANTON_14_03_2_2.tif,train
data\processed\STURM\S1\EMSR352_AOI01_105_023_1_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_105_023_1_2.tif,train
data\processed\Sen1Floods11\S1\Pakistan_548910_3_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Pakistan_548910_3_0_LabelHand.tif,train
data\processed\STURM\S1\EMSR352_AOI01_105_027_2_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_105_027_2_2.tif,train
data\processed\STURM\S1\EMSR275_01LIJEVIDOBROVCAK_12_10_1_1.tif,data\processed\STURM\Floodmaps\EMSR275_01LIJEVIDOBROVCAK_12_10_1_1.tif,train
data\processed\STURM\S1\EMSR424_AOI01_09_14_1_2.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_09_14_1_2.tif,train
data\processed\STURM\S1\EMSR352_AOI01_079_018_1_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_079_018_1_2.tif,train
data\processed\STURM\S1\EMSR429_AOI07_25_15_1_1.tif,data\processed\STURM\Floodmaps\EMSR429_AOI07_25_15_1_1.tif,train
data\processed\STURM\S1\EMSR424_AOI01_20_21_2_2.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_20_21_2_2.tif,train
data\processed\STURM\S1\EMSR261_01HANNOVER_05_17_2_2.tif,data\processed\STURM\Floodmaps\EMSR261_01HANNOVER_05_17_2_2.tif,train
data\processed\STURM\S1\EMSR438_AOI01_17_28_1_2.tif,data\processed\STURM\Floodmaps\EMSR438_AOI01_17_28_1_2.tif,train
data\processed\STURM\S1\EMSR429_AOI07_15_19_2_1.tif,data\processed\STURM\Floodmaps\EMSR429_AOI07_15_19_2_1.tif,train
data\processed\Sen1Floods11\S1\Pakistan_9684_3_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Pakistan_9684_3_1_LabelHand.tif,train
data\processed\STURM\S1\EMSR342_07SOUTHNORMANTON_09_02_1_2.tif,data\processed\STURM\Floodmaps\EMSR342_07SOUTHNORMANTON_09_02_1_2.tif,train
data\processed\Sen1Floods11\S1\Somalia_167787_3_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Somalia_167787_3_2_LabelHand.tif,train
data\processed\STURM\S1\EMSR332_01VERONA_09_10_2_2.tif,data\processed\STURM\Floodmaps\EMSR332_01VERONA_09_10_2_2.tif,train
data\processed\STURM\S1\EMSR352_AOI01_109_022_1_1.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_109_022_1_1.tif,train
data\processed\STURM\S1\EMSR424_AOI01_20_41_1_1.tif,data\processed\STURM\Floodmaps\EMSR424_AOI01_20_41_1_1.tif,train
data\processed\STURM\S1\EMSR293_02TROTUS_05_11_1_2.tif,data\processed\STURM\Floodmaps\EMSR293_02TROTUS_05_11_1_2.tif,train
data\processed\STURM\S1\EMSR502_AOI05_08_13_2_1.tif,data\processed\STURM\Floodmaps\EMSR502_AOI05_08_13_2_1.tif,train
data\processed\STURM\S1\EMSR470_AOI01_27_14_2_1.tif,data\processed\STURM\Floodmaps\EMSR470_AOI01_27_14_2_1.tif,train
data\processed\STURM\S1\EMSR502_AOI05_06_25_2_1.tif,data\processed\STURM\Floodmaps\EMSR502_AOI05_06_25_2_1.tif,train
data\processed\STURM\S1\EMSR629_AOI02_08_08_2_1.tif,data\processed\STURM\Floodmaps\EMSR629_AOI02_08_08_2_1.tif,train
data\processed\STURM\S1\EMSR352_AOI01_080_012_1_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_080_012_1_2.tif,train
data\processed\Sen1Floods11\S1\USA_1039203_2_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_1039203_2_3_LabelHand.tif,train
data\processed\STURM\S1\EMSR517_AOI05_22_15_1_2.tif,data\processed\STURM\Floodmaps\EMSR517_AOI05_22_15_1_2.tif,train
data\processed\Sen1Floods11\S1\Ghana_7496_0_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Ghana_7496_0_0_LabelHand.tif,train
data\processed\Sen1Floods11\S1\Pakistan_474121_2_2_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Pakistan_474121_2_2_LabelHand.tif,train
data\processed\STURM\S1\EMSR352_AOI01_093_027_2_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_093_027_2_2.tif,train
data\processed\STURM\S1\EMSR265_24HONFLEUR_04_06_2_1.tif,data\processed\STURM\Floodmaps\EMSR265_24HONFLEUR_04_06_2_1.tif,train
data\processed\Sen1Floods11\S1\USA_438959_2_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\USA_438959_2_1_LabelHand.tif,train
data\processed\STURM\S1\EMSR265_26VERNON_15_15_2_2.tif,data\processed\STURM\Floodmaps\EMSR265_26VERNON_15_15_2_2.tif,train
data\processed\STURM\S1\EMSR352_AOI01_093_027_1_2.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_093_027_1_2.tif,train
data\processed\Sen1Floods11\S1\Pakistan_70625_2_0_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Pakistan_70625_2_0_LabelHand.tif,train
data\processed\STURM\S1\EMSR352_AOI01_050_031_2_1.tif,data\processed\STURM\Floodmaps\EMSR352_AOI01_050_031_2_1.tif,train
data\processed\STURM\S1\EMSR429_AOI06_16_06_1_2.tif,data\processed\STURM\Floodmaps\EMSR429_AOI06_16_06_1_2.tif,train
data\processed\Sen1Floods11\S1\Mekong_52610_3_1_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\Mekong_52610_3_1_LabelHand.tif,train
data\processed\Sen1Floods11\S1\India_869358_2_3_S1Hand.tif,data\processed\Sen1Floods11\LabelHand\India_869358_2_3_LabelHand.tif,train
data\processed\STURM\S1\EMSR342_06NORTHNORMANTON_05_06_2_1.tif,data\processed\STURM\Floodmaps\EMSR342_06NORTHNORMANTON_05_06_2_1.tif,train
